volgnr1z,buurtz,gebplmz,gebjrmz,relimz,bsmz,bersmz,berpmz,gebjrvz,gebplvaz,relivz,nrkindz,nrbodez,nrhgz,relhfdz,grondblz,pblz,patblz,totblz,jrhu1z,bervamz,bervavz,bermhuz,bervhuz,bergt1z,relgt1z,bergt2z,relgt2z,bergt3z,relgt3z,bergt4z,relgt4z,hugeldz,hulftaz,volgnr2z,hulftbz,bsvz,gebplvbz,vamasdz,pblvamz,vavasdz,pblvavz
228201,33,3,1837,1,1,251,231,1845,4,1,3,2,0,-1,68,235,119,422,1866,0,0,231,0,210,2,450,6,540,6,231,7,2,29,228202,20,3,4,0,0,0,0
228251,20,1,1818,6,1,120,112,1821,1,2,4,3,0,-1,0,150,0,150,1852,540,540,410,0,540,1,540,4,410,5,430,2,4,33,228252,31,3,1,1,90,1,393
228301,25,1,1840,9,1,190,610,1832,1,9,2,3,0,-1,85,34,19,137,1867,210,0,215,4,210,2,540,6,540,7,210,7,0,25,228302,34,3,1,1,0,0,0
228351,10,3,1814,9,1,190,610,1835,1,9,0,2,0,-1,57,99,14,171,1858,0,650,610,0,650,2,540,5,650,6,610,2,2,44,228352,23,3,1,0,0,1,108
228401,7,2,1832,1,1,256,235,1831,2,1,7,2,0,-1,47,120,101,268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228402,-1,-1,-1,-1,-1,-1,-1
228451,11,3,1834,8,1,238,680,1834,3,8,5,1,0,-1,47,99,26,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228452,-1,-1,-1,-1,-1,-1,-1
228501,24,3,1835,8,1,32,214,1839,3,8,1,2,0,-1,167,130,91,388,1864,0,0,310,1,220,7,212,7,210,7,540,7,0,28,228502,37,3,3,0,0,0,0
228551,21,1,1838,10,1,239,650,1852,2,10,6,3,0,-1,49,157,38,245,1865,650,0,650,0,540,2,540,2,231,3,540,7,2,26,228552,25,3,2,1,150,0,0
228601,22,1,1804,10,2,30,320,1809,1,10,5,1,0,-1,74,60,0,134,1832,680,210,610,0,680,1,210,4,540,2,232,7,0,27,228602,22,3,1,1,0,1,0
228651,45,1,1825,1,1,103,210,1824,3,1,0,0,0,-1,123,37,0,160,1853,220,0,210,1,210,7,210,7,310,7,212,7,1,27,228652,28,3,3,1,0,0,0
228701,48,1,1843,1,1,224,120,1843,1,6,0,2,0,-1,0,239,160,399,1870,0,0,120,0,650,2,540,2,110,5,680,6,2,27,228702,27,3,1,0,0,0,0
228751,35,1,1842,1,1,190,220,1841,1,6,6,1,0,-1,39,63,38,141,1867,210,0,220,0,540,5,540,6,321,6,321,6,2,24,228752,25,3,1,1,0,0,0
228801,3,2,1846,9,1,239,650,1853,2,9,1,1,0,-1,0,169,58,227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,228802,-1,-1,-1,-1,-1,-1,-1
228851,21,1,1846,9,1,12,110,1846,1,9,6,4,0,-1,187,278,215,680,1872,215,110,215,0,220,5,110,5,650,5,220,5,2,26,228852,25,3,1,1,32,1,92
228901,35,1,1815,1,1,224,120,1821,1,1,3,5,0,-1,245,772,493,1510,1845,120,540,120,0,650,2,610,3,540,6,451,6,0,29,228902,23,3,1,1,0,1,0
228951,21,1,1858,3,1,190,610,1861,3,1,0,0,0,-1,0,73,119,192,1883,610,160,610,0,110,5,540,6,110,2,232,2,0,24,228952,21,3,3,1,276,0,0
229001,25,1,1853,1,1,190,610,1861,1,1,0,1,0,-1,89,121,26,236,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229002,-1,-1,-1,-1,-1,-1,-1
229051,44,1,1855,1,1,120,150,1856,1,1,0,1,0,-1,41,79,361,481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229052,-1,-1,-1,-1,-1,-1,-1
229101,43,1,1835,5,2,190,610,1833,1,5,1,0,0,-1,0,75,119,194,1862,0,0,610,0,420,2,540,3,610,5,610,5,2,26,229102,28,3,1,0,0,0,0
229151,5,2,1857,1,1,207,240,1857,1,8,1,3,0,-1,0,117,153,269,1880,540,0,240,0,212,7,210,7,610,7,240,7,0,23,229152,23,3,1,0,0,0,0
229201,20,1,1825,1,1,204,252,1824,1,1,3,1,1,2,32,110,47,188,1850,252,252,252,0,540,6,252,6,220,6,252,7,0,24,229202,26,2,1,1,0,0,0
229251,28,1,1843,7,1,370,321,1858,2,1,3,2,0,-1,39,89,42,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229252,-1,-1,-1,-1,-1,-1,-1
229301,40,1,1826,7,1,30,110,1824,1,1,0,0,1,3,133,27,38,199,1849,210,0,310,1,220,2,210,2,210,2,210,7,0,22,229302,26,3,1,1,0,0,0
229351,19,1,1827,1,3,303,233,-1,-1,-1,0,1,0,-1,0,143,119,262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229352,-1,-1,-1,-1,-1,-1,-1
229401,19,1,1829,1,2,120,150,-1,-1,-1,4,2,0,-1,0,86,134,220,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229402,-1,-1,-1,-1,-1,-1,-1
229451,8,1,1815,8,1,162,212,1829,1,8,4,1,0,-1,42,73,28,142,1849,0,0,212,0,610,6,610,2,610,5,220,5,0,34,229452,23,3,1,0,0,0,0
229501,44,3,1846,3,1,256,235,1848,5,3,6,0,0,-1,0,89,115,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229502,-1,-1,-1,-1,-1,-1,-1
229551,8,3,1824,1,1,360,540,1830,1,1,5,1,0,-1,106,112,0,218,1852,0,650,540,0,410,2,211,6,211,6,220,7,1,28,229552,21,3,1,0,0,1,0
229601,2,1,1846,9,3,190,610,-1,-1,-1,0,0,0,-1,63,0,119,182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229602,-1,-1,-1,-1,-1,-1,-1
229651,14,1,1822,9,2,190,610,1822,1,9,1,1,1,2,50,81,119,250,1852,330,610,215,4,330,1,610,4,215,2,215,2,1,30,229652,30,3,1,1,0,1,0
229701,36,1,1837,8,1,238,680,1854,1,8,0,0,1,1,120,0,19,139,1878,0,0,210,0,220,6,240,7,220,7,215,7,0,41,229702,24,3,1,0,0,0,0
229751,6,1,1850,8,3,190,610,-1,-1,-1,0,2,0,-1,34,54,50,137,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229752,-1,-1,-1,-1,-1,-1,-1
229801,25,1,1845,9,1,12,215,1845,1,9,4,1,0,-1,57,125,2,184,1864,215,610,215,0,210,5,215,5,410,7,540,7,0,18,229802,18,3,1,1,0,1,0
229851,24,2,1819,8,2,360,540,-1,-1,-1,0,2,0,-1,120,162,0,282,1843,0,540,610,0,610,3,610,2,610,7,680,7,0,24,229852,24,3,1,0,0,1,0
229901,42,1,1809,6,1,210,112,1818,1,6,0,2,0,-1,0,227,0,227,1840,0,111,232,0,540,6,650,6,610,3,111,5,0,30,229902,22,3,1,0,0,1,0
229951,43,1,1827,1,1,255,234,1830,3,1,3,2,0,-1,95,374,0,469,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,229952,-1,-1,-1,-1,-1,-1,-1
230001,24,1,1841,9,1,230,610,1841,1,9,1,3,0,-1,53,87,173,313,1862,0,650,162,0,610,5,540,6,650,7,650,7,3,20,230002,21,3,1,0,0,1,145
230051,22,1,1839,10,3,239,650,-1,-1,-1,2,1,3,-1,360,1230,580,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230052,-1,-1,-1,-1,-1,-1,-1
230101,45,1,1823,7,1,202,254,1826,1,7,3,0,0,-1,0,103,62,164,1856,0,0,370,2,210,7,310,7,220,7,310,7,0,28,230102,29,3,1,0,0,0,0
230151,13,1,1846,10,1,190,610,1854,6,10,4,0,0,-1,42,56,38,136,1873,610,610,610,0,610,2,220,2,610,6,610,7,1,27,230152,18,3,6,1,23,0,0
230201,23,1,1852,1,1,224,120,1858,1,1,1,2,0,-1,0,169,45,214,1878,120,610,120,0,540,6,610,6,232,2,540,2,0,26,230202,19,3,1,1,223,1,230
230251,18,1,1842,9,1,162,212,1841,1,9,5,0,0,-1,135,34,38,207,1865,210,0,212,0,212,5,310,2,212,7,330,7,0,23,230252,24,3,1,1,0,0,0
230301,33,2,1842,1,1,32,214,1837,3,1,1,0,0,-1,115,37,42,193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230302,-1,-1,-1,-1,-1,-1,-1
230351,44,1,1837,6,1,360,540,1843,3,1,6,1,0,-1,52,70,0,123,1864,610,540,610,0,210,2,610,3,210,7,540,7,1,26,230352,23,3,1,1,57,1,28
230401,25,1,1835,6,2,370,700,1835,1,6,0,1,0,-1,0,87,58,145,1866,0,0,610,0,650,5,260,5,610,2,110,3,2,30,230402,30,3,1,0,0,0,0
230451,5,5,1841,8,1,190,610,1851,1,1,3,2,0,-1,0,96,79,175,1872,0,210,610,0,610,2,610,2,210,6,323,7,2,23,230452,20,3,1,0,0,1,0
230501,26,1,1806,1,1,360,540,1809,1,1,0,1,0,-1,39,96,0,135,1830,213,220,213,0,213,1,220,4,220,5,220,2,0,24,230502,21,3,1,1,0,1,0
230551,36,3,1829,1,1,251,231,1827,2,1,1,2,0,-1,31,89,87,208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230552,-1,-1,-1,-1,-1,-1,-1
230601,35,3,1807,2,2,230,650,1827,2,3,6,2,0,-1,0,155,61,217,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230602,-1,-1,-1,-1,-1,-1,-1
230651,25,3,1843,1,3,256,235,-1,-1,-1,0,0,0,-1,0,188,38,226,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230652,-1,-1,-1,-1,-1,-1,-1
230701,36,1,1844,8,1,224,120,1851,1,8,1,2,0,-1,0,154,119,273,1871,0,680,120,0,235,2,110,3,232,6,430,6,2,26,230702,20,3,1,0,0,1,0
230751,49,1,1824,7,1,370,700,1827,3,1,0,2,0,-1,274,161,14,450,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230752,-1,-1,-1,-1,-1,-1,-1
230801,49,1,1854,1,1,190,610,1853,2,1,2,2,0,-1,0,111,26,136,1879,650,442,540,0,540,5,610,5,650,3,120,2,0,25,230802,25,3,2,1,285,1,171
230851,3,1,1813,10,1,238,680,1853,1,10,6,1,0,-1,84,44,66,194,1850,0,650,680,0,540,2,540,2,215,2,220,7,0,36,230852,26,3,1,0,0,1,0
230901,11,1,1843,8,1,257,443,1843,1,8,4,1,0,-1,65,60,14,139,1877,0,410,443,4,610,2,210,2,323,5,610,5,0,34,230902,34,3,1,0,0,1,0
230951,35,3,1849,1,1,304,420,1853,2,1,3,2,2,2,104,151,0,255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,230952,-1,-1,-1,-1,-1,-1,-1
231001,42,1,1837,11,1,238,680,1839,1,11,5,1,0,-1,0,220,72,292,1863,650,112,650,0,234,3,234,3,120,3,540,6,2,25,231002,23,3,1,1,143,1,442
231051,11,1,1842,8,1,101,210,1844,1,8,5,0,0,-1,31,134,6,172,1864,210,0,210,0,210,5,210,7,370,7,210,7,1,22,231052,20,3,1,1,0,0,0
231101,42,3,1835,1,1,190,610,1836,1,5,5,3,1,1,0,105,73,178,1862,442,210,220,0,210,5,410,5,610,7,210,7,2,27,231102,26,3,1,1,0,1,0
231151,20,1,1845,1,1,370,110,1846,1,6,3,2,0,-1,0,103,87,190,1871,610,112,540,0,650,2,680,3,610,5,110,5,2,26,231152,25,3,1,1,236,1,164
231201,44,1,1823,1,3,167,110,-1,-1,-1,0,2,2,2,0,179,95,274,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231202,-1,-1,-1,-1,-1,-1,-1
231251,10,1,1817,6,3,360,540,-1,-1,-1,0,3,0,-1,31,118,0,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231252,-1,-1,-1,-1,-1,-1,-1
231301,39,2,1842,1,1,190,610,1856,1,1,1,1,1,3,35,48,42,125,1873,540,210,220,0,210,5,410,5,210,7,210,7,1,31,231302,23,3,1,0,0,1,61
231351,29,1,1832,1,2,100,210,1834,1,1,5,1,0,-1,0,62,83,145,1856,540,0,210,0,360,5,220,5,212,5,210,2,1,24,231352,22,3,1,1,27,0,0
231401,16,3,1854,9,1,207,240,1855,1,9,5,0,0,-1,0,29,173,201,1874,310,0,610,0,610,6,610,7,310,7,310,7,0,22,231402,19,3,1,1,0,0,0
231451,25,1,1804,1,2,360,540,1804,1,1,0,2,0,-1,47,153,0,200,1846,0,0,120,0,110,2,110,3,120,7,120,7,0,41,231452,41,2,1,0,0,0,0
231501,23,3,1843,8,1,190,220,1853,1,8,7,1,0,-1,44,81,53,179,1870,0,540,610,0,220,2,220,3,610,6,110,7,1,27,231502,25,3,2,0,0,0,0
231551,34,3,1857,1,1,251,231,1856,2,1,2,1,0,-1,0,109,26,135,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,231552,-1,-1,-1,-1,-1,-1,-1
231601,5,2,1831,1,1,190,610,1833,1,11,5,0,0,-1,428,0,403,831,1857,232,610,110,0,650,5,680,5,610,6,610,7,2,26,231602,24,3,1,0,0,1,164
231651,44,2,1846,8,1,207,240,1840,1,1,4,0,0,-1,0,52,119,171,1879,0,0,410,0,254,5,610,5,540,7,540,7,0,33,231652,39,2,1,0,0,0,0
231701,3,2,1819,9,1,360,540,1824,1,9,0,0,0,-1,205,34,0,239,1843,610,610,610,0,540,3,443,3,540,7,610,7,0,23,231702,22,3,1,0,0,1,0
231751,2,1,1842,8,1,190,610,1850,1,8,3,2,0,-1,0,159,87,246,1871,0,610,610,0,232,2,680,2,610,6,233,6,2,28,231752,20,3,1,0,0,1,125
231801,23,1,1856,1,1,190,610,1855,1,6,1,2,0,-1,29,74,42,145,1880,0,0,610,0,650,3,240,7,110,7,443,7,0,24,231802,25,3,1,0,0,0,0
231851,36,1,1820,1,1,303,233,1839,1,1,2,2,0,-1,57,162,119,338,1861,650,120,233,0,650,1,610,2,680,2,410,6,2,40,231852,21,3,1,1,159,1,155
231901,5,3,1843,1,1,190,610,1850,1,1,0,0,1,2,36,66,42,145,1883,0,0,610,0,410,2,323,7,410,6,680,7,0,40,231902,33,3,1,0,0,0,0
231951,22,1,1814,9,1,12,215,1823,1,9,2,0,0,-1,84,39,2,125,1848,0,0,220,0,220,5,540,5,215,5,220,7,0,34,231952,25,3,1,0,0,0,0
232001,50,1,1840,1,1,32,211,1839,1,2,0,0,0,-1,66,28,26,120,1870,0,0,211,1,211,2,211,2,310,5,210,2,1,30,232002,30,3,1,0,0,0,0
232051,42,1,1823,6,1,230,680,1818,3,1,0,1,0,-1,200,65,23,288,1841,0,610,321,0,443,7,610,7,240,7,210,7,0,18,232052,19,3,1,0,0,1,0
232101,23,1,1811,1,3,190,610,-1,-1,-1,0,0,0,-1,0,76,73,149,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232102,-1,-1,-1,-1,-1,-1,-1
232151,3,1,1818,9,3,230,650,-1,-1,-1,0,0,1,2,29,39,49,116,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232152,-1,-1,-1,-1,-1,-1,-1
232201,49,1,1846,10,1,224,120,1841,2,1,4,2,0,-1,0,100,225,326,1872,650,0,120,0,210,7,540,7,420,7,420,7,0,26,232202,30,3,2,1,79,0,0
232251,48,3,1823,1,1,32,214,1823,1,1,0,1,0,-1,198,56,26,280,1851,420,210,211,0,210,5,110,5,210,7,610,7,0,28,232252,28,2,1,0,0,1,0
232301,4,3,1832,11,1,100,210,1831,3,11,7,1,0,-1,44,97,115,257,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232302,-1,-1,-1,-1,-1,-1,-1
232351,1,1,1829,8,1,168,213,1833,1,8,2,1,0,-1,96,59,105,260,1850,0,0,213,0,210,5,240,2,210,7,310,7,0,20,232352,19,3,1,0,0,0,0
232401,36,1,1829,8,1,360,540,1834,1,8,1,2,0,-1,92,176,0,268,1857,280,540,610,0,680,2,610,2,610,5,410,2,2,27,232402,23,3,1,1,155,1,0
232451,22,1,1825,1,1,304,421,1837,2,1,2,2,1,1,0,211,0,211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232452,-1,-1,-1,-1,-1,-1,-1
232501,5,1,1835,1,1,207,240,1838,2,1,6,0,0,-1,26,51,43,120,1843,0,0,540,0,540,5,252,7,310,7,540,7,1,29,232502,22,3,2,0,0,0,0
232551,41,1,1829,8,1,190,610,1838,1,8,2,1,0,-1,52,43,19,114,1858,610,610,610,0,610,6,110,3,321,7,540,7,2,29,232552,20,3,1,1,135,1,106
232601,33,1,1847,1,1,190,610,1850,1,5,5,6,0,-1,94,341,320,755,1871,650,0,540,0,650,2,112,2,610,6,540,6,4,24,232602,21,3,1,1,400,0,0
232651,42,1,1836,1,1,238,680,1832,1,1,4,1,0,-1,0,75,101,176,1860,252,0,211,2,252,2,215,2,210,6,540,7,1,23,232652,23,3,1,1,31,0,0
232701,25,1,1855,10,1,360,540,1855,1,10,3,3,1,2,0,157,0,157,1880,0,0,321,0,540,7,650,7,540,7,540,7,0,24,232702,25,3,1,0,0,0,0
232751,8,1,1838,1,3,190,610,-1,-1,-1,0,0,0,-1,0,0,119,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232752,-1,-1,-1,-1,-1,-1,-1
232801,4,1,1837,1,3,190,610,-1,-1,-1,0,0,2,2,0,104,62,166,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232802,-1,-1,-1,-1,-1,-1,-1
232851,2,1,1844,1,1,164,110,1849,2,1,6,0,0,-1,0,101,68,169,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,232852,-1,-1,-1,-1,-1,-1,-1
232901,33,1,1848,6,1,190,610,1854,3,1,2,0,0,-1,0,38,87,125,1878,0,0,610,0,610,2,650,2,680,5,610,5,0,29,232902,23,3,3,0,0,0,0
232951,28,1,1838,1,1,238,680,1843,1,1,4,2,0,-1,0,126,38,165,1868,231,0,680,0,231,1,610,7,540,3,610,7,3,30,232952,25,3,1,1,119,0,0
233001,25,3,1837,8,1,190,610,1838,4,1,6,1,0,-1,0,336,237,573,1866,610,120,610,0,120,5,110,5,540,7,540,7,4,29,233002,27,3,4,0,0,1,171
233051,30,1,1837,6,2,190,610,1835,1,6,4,0,0,-1,147,8,40,196,1862,0,540,252,0,610,5,610,5,610,5,610,3,2,25,233052,26,3,1,0,0,1,0
233101,49,1,1844,6,3,239,650,-1,-1,-1,0,0,0,-1,0,74,87,161,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233102,-1,-1,-1,-1,-1,-1,-1
233151,35,1,1846,1,3,255,232,-1,-1,-1,0,1,2,2,34,112,26,171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233152,-1,-1,-1,-1,-1,-1,-1
233201,49,3,1832,8,1,34,160,1831,3,8,4,0,0,-1,66,32,95,192,1858,211,0,210,0,610,2,210,5,211,7,211,7,1,25,233202,27,3,3,0,0,0,0
233251,49,1,1828,5,1,370,321,1832,1,1,4,1,0,-1,0,234,42,277,1853,321,443,321,0,310,3,443,2,610,7,310,7,0,25,233252,21,3,1,1,0,1,0
233301,6,1,1812,1,1,238,680,1832,1,6,0,1,0,-1,130,102,14,246,1841,0,0,211,0,254,3,210,7,220,7,410,7,0,30,233302,23,3,1,0,0,0,0
233351,5,2,1838,8,1,230,650,1841,2,8,7,1,0,-1,0,129,63,192,1866,210,0,650,0,650,5,321,5,610,7,610,7,2,28,233352,25,3,2,0,0,0,0
233401,3,2,1845,9,1,190,610,1852,1,9,3,3,0,-1,0,165,141,305,1875,540,610,610,0,610,2,215,5,650,5,420,7,0,30,233402,23,3,1,1,0,1,0
233451,23,6,1854,6,1,210,130,1859,2,5,2,3,0,-1,0,165,474,638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233452,-1,-1,-1,-1,-1,-1,-1
233501,23,2,1857,10,3,190,610,-1,-1,-1,0,0,0,-1,0,61,129,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233502,-1,-1,-1,-1,-1,-1,-1
233551,48,4,1851,1,1,230,650,1851,1,1,3,3,1,2,0,246,512,758,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233552,-1,-1,-1,-1,-1,-1,-1
233601,42,1,1854,2,1,238,680,1858,1,2,2,2,0,-1,0,204,64,268,1880,610,120,650,0,610,2,610,2,120,5,650,5,0,25,233602,22,3,1,1,176,1,172
233651,10,2,1837,2,3,190,610,-1,-1,-1,0,0,0,-1,0,0,119,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233652,-1,-1,-1,-1,-1,-1,-1
233701,8,1,1802,2,3,230,650,-1,-1,-1,0,1,0,-1,0,98,38,136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,233702,-1,-1,-1,-1,-1,-1,-1
