,caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy,occupationalTitleDeVries,hisco,ordering,district,label,wkt,concat1854,locatiepunt,straat1909,nr1909,tvg1909,buurt1876,straat1876,steeg1876,nr1876,tvg1876,buurt1853,nr1853,tvg1853,concat1853,sectie1832,perceelnr1832,tvg1832,concat1832,WKT,nummer
482,1,124451,SS,287,68,ov. Gelderland,WARENHANDEL,winkelier,als in bev.register,Nederlands Hervormd,gehuwd,78,Nederlands Hervormd,randgemeenten,0,1,0,-1,72,95,6,1818,240,vader overleden,huispersoneel,bakker,oom/neef man,werklieden,geen familie,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,33,44,124452,ongehuwd,randgemeenten,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,173,4,4,2,3,2,22,2,6,winkelier,41030,43,https://adamlink.nl/geo/district/buurt-ss/118,SS,"POLYGON((4.888458 52.380482,4.889932 52.379655,4.894279 52.378804,4.891379 52.376365,4.886251 52.378083,4.888458 52.380482))",SS287,6955.0,,,,ss,Heerenstraat,,4.0,,ss,287.0,,SS287,d,5804.0,,d5804,POINT (121104.511253615 487802.497471737),6955.0
483,1,124501,Y,32,52,Amsterdam,WARENHANDEL,koopman,als in bev.register,Waals Hervormd,gehuwd,41,Nederlands Hervormd,ov. N-Holland,4,2,2,ander familielid,0,224,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,343,1,5,5,10,6,61,3,5,koopman,41025,24,https://adamlink.nl/geo/district/buurt-y/137,Y,"POLYGON((4.895434 52.367454,4.896161 52.367484,4.898259 52.367379,4.899644 52.36706,4.900698 52.366596,4.901114 52.36579,4.901769 52.364479,4.895997 52.363397,4.895825 52.36613,4.895835 52.366326,4.893521 52.366977,4.893863 52.367341,4.894265 52.3672,4.894771 52.367217,4.895434 52.367454))",Y32,20216.0,,,,y,Binnen Amstel,,62.0,,y,32.0,,Y32,i,430.0,,i430,POINT (121561.726743957 486673.322906481),20216.0
484,1,124551,SS,193,61,Amsterdam,BOUWBEDRIJVEN,timmerman,als in bev.register,Nederlands Hervormd,gehuwd,57,Nederlands Hervormd,Amsterdam,2,0,0,-1,165,40,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124552,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,252,5,3,3,4,2,21,3,6,timmerman,95410,43,https://adamlink.nl/geo/district/buurt-ss/118,SS,"POLYGON((4.888458 52.380482,4.889932 52.379655,4.894279 52.378804,4.891379 52.376365,4.886251 52.378083,4.888458 52.380482))",SS193,6861.0,,,,ss,Heerengracht,,99.0,,ss,193.0,,SS193,f,580.0,,f580,POINT (121171.267413928 487801.552629528),6861.0
485,1,124601,V,294,43,overig Utrecht,WARENHANDEL,koopman,als in bev.register,Ned. Israelitisch,gehuwd,40,Ned. Israelitisch,ov. N-Holland,7,3,0,-1,330,215,119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124602,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,664,6,5,5,12,6,61,4,4,koopman,41025,21,https://adamlink.nl/geo/district/buurt-v/147,V,"POLYGON((4.916765 52.362358,4.916692 52.363346,4.906246 52.366815,4.904175 52.3676,4.904982 52.367943,4.905266 52.36831,4.905425 52.368586,4.9097 52.370234,4.910324 52.370124,4.910674 52.370197,4.910897 52.370103,4.910657 52.369528,4.922303 52.365754,4.92109 52.365017,4.922991 52.364881,4.922906 52.36476,4.922667 52.364019,4.922337 52.363724,4.92108 52.363658,4.920315 52.363633,4.919764 52.363313,4.919277 52.362677,4.918935 52.362396,4.918272 52.36213,4.917408 52.362194,4.916765 52.362358))",V294,26279.0,,,,v,Nieuwe Heerengracht,,87.0,,v,294.0,,V294,h,1565.0,,h1565,POINT (122292.232388887 486749.485245027),26279.0
486,1,124651,LL,304,41,ov. Gelderland,BOUWBEDRIJVEN,"timmerman, makelaar",als in bev.register,Rooms Katholiek,gehuwd,39,Rooms Katholiek,Amsterdam,4,1,0,-1,0,63,54,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,117,1,4,4,7,2,21,2,4,"timmerman, makelaar",95410,36,https://adamlink.nl/geo/district/buurt-ll/116,LL,"POLYGON((4.884287 52.375964,4.887764 52.374734,4.88796 52.374901,4.889333 52.37453,4.888793 52.373206,4.888539 52.372223,4.882941 52.372422,4.882965 52.372725,4.883129 52.374036,4.883228 52.374843,4.883755 52.375412,4.884287 52.375964))",LL304,11838.0,,,,ll,Prinsengracht,,313.0,,ll,304.0,,LL304,e,3631.0,,e3631,POINT (120689.191969432 487363.122615554),11838.0
487,1,124701,TT,371,49,Amsterdam,KLEDINGP,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,45,Evangelisch Luthers,Amsterdam,3,1,0,-1,43,46,33,1828,zonder,vader overleden,ambachtsman,zonder,vader man,ambtenaar,oom/neef vrouw,boekhouder,oom/neef vrouw,boekhouder,broer/zwager vrouw,24,20,124702,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,122,3,3,3,6,2,21,2,4,ambachtsman,99999,44,https://adamlink.nl/geo/district/buurt-tt/105,TT,"POLYGON((4.888458 52.380482,4.890866 52.38329,4.891042 52.388538,4.891546 52.388752,4.891191 52.389573,4.890855 52.389832,4.89023 52.389943,4.890056 52.390039,4.890237 52.390485,4.891095 52.390391,4.891702 52.390175,4.891977 52.389881,4.893515 52.385879,4.894132 52.385919,4.894378 52.384878,4.89407 52.384756,4.894266 52.383798,4.894121 52.383579,4.89431 52.383202,4.897594 52.380814,4.896846 52.380396,4.894279 52.378804,4.889932 52.379655,4.888458 52.380482))",TT371,6461.0,,,,tt,Brouwersgracht,,6.0,,tt,371.0,,TT371,d,6123.0,,d6123,POINT (121387.377149466 488027.774079679),6461.0
488,1,124751,D,125,47,Amsterdam,CHEM BEDR,apotheker,als in bev.register,Evangelisch Luthers,gehuwd,35,Nederlands Hervormd,Amsterdam,5,4,0,-1,135,174,187,1847,vader overleden,commissionair,apotheker,winkelier,broer/zwager man,assuradeurs,oom/neef man,commissionair,oom/neef vrouw,zonder,oom/neef vrouw,40,28,124752,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,496,5,5,5,11,2,23,3,4,apotheker,6710,4,https://adamlink.nl/geo/district/buurt-d/131,D,"POLYGON((4.892234 52.369078,4.892267 52.368814,4.893863 52.367341,4.893521 52.366977,4.893014 52.366877,4.891595 52.366924,4.890137 52.367129,4.889485 52.367234,4.888607 52.368031,4.889363 52.368755,4.890971 52.36896,4.892234 52.369078))",D125,5293.0,,,,D,Kalverstraat,,180.0,,D,125.0,,D125,F,3114.0,,F3114,POINT (121235.199660059 486810.536266083),5293.0
489,1,124801,D,229,84,Amsterdam,KLEDINGP,ambachtsman,als in bev.register,Nederlands Hervormd,weduwnaar,-1,-1,-1,0,0,5,ander familielid,92,31,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,4,3,1,6,2,21,2,8,ambachtsman,99999,4,https://adamlink.nl/geo/district/buurt-d/131,D,"POLYGON((4.892234 52.369078,4.892267 52.368814,4.893863 52.367341,4.893521 52.366977,4.893014 52.366877,4.891595 52.366924,4.890137 52.367129,4.889485 52.367234,4.888607 52.368031,4.889363 52.368755,4.890971 52.36896,4.892234 52.369078))",D229,5400.0,,,,D,Heiligenweg,,13.0,,D,229.0,,D229,F,3257.0,,F3257,POINT (121221.742456902 486771.812544248),5400.0
490,1,124851,RR,90,87,Friesland steden,360,zonder,zonder beroep,Hersteld Luthers,weduwnaar,-1,-1,-1,1,1,0,-1,141,42,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124852,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,183,5,3,1,3,5,54,2,8,zonder,-2,42,https://adamlink.nl/geo/district/buurt-rr/117,RR,"POLYGON((4.884287 52.375964,4.885047 52.376754,4.886043 52.377868,4.886251 52.378083,4.891379 52.376365,4.889333 52.37453,4.88796 52.374901,4.887764 52.374734,4.884287 52.375964))",RR90,7350.0,,,,rr,Leliegracht,,50.0,,rr,90.0,,RR90,d,5410.0,,d5410,POINT (120820.080689476 487666.40230198),7350.0
491,1,124901,H,13,38,Friesland steden,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Doopsgezind,gehuwd,43,Nederlands Hervormd,Amsterdam,10,1,0,-1,118,58,38,1830,vader overleden,winkelier,ambachtsman,winkelier,vader vrouw,commissionair,broer/zwager vrouw,werklieden,broer/zwager vrouw,stadhuisambtenaar,stadhuisambtenaar,24,23,124902,ongehuwd,Amsterdam,1838,vader overleden,vader overleden,ambachtsman,zonder,broer/zwager man,commissionair,broer/zwager man,commissionair,7,ambtenaar,geen familie,33,27,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,5,4,3,13,2,21,3,3,ambachtsman,99999,8,https://adamlink.nl/geo/district/buurt-h/129,H,"POLYGON((4.894007 52.37649,4.894275 52.37626,4.895006 52.37623,4.895396 52.376197,4.895664 52.376129,4.895646 52.376075,4.897057 52.375528,4.89446 52.373823,4.894162 52.373958,4.893121 52.373267,4.893544 52.372997,4.893517 52.372645,4.892769 52.372774,4.892183 52.372806,4.891511 52.37275,4.890619 52.372546,4.890558 52.373282,4.890829 52.373887,4.891951 52.375108,4.894007 52.37649))",H13,1256.0,Nieuwendijk,155.0,,H,Nieuwendijk,,155.0,,H,13.0,,H13,F,3792.0,,F3792,POINT (121485.765970926 487630.746443475),1256.0
492,1,124951,D,147,30,Overijssel steden,WARENHANDEL,koopman,als in bev.register,Nederlands Hervormd,gehuwd,28,Nederlands Hervormd,Utrecht steden,3,2,1,ander familielid,84,132,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,124952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,247,4,5,3,8,6,61,3,3,koopman,41025,4,https://adamlink.nl/geo/district/buurt-d/131,D,"POLYGON((4.892234 52.369078,4.892267 52.368814,4.893863 52.367341,4.893521 52.366977,4.893014 52.366877,4.891595 52.366924,4.890137 52.367129,4.889485 52.367234,4.888607 52.368031,4.889363 52.368755,4.890971 52.36896,4.892234 52.369078))",D147,5316.0,,,,D,Kalverstraat,,224.0,,D,147.0,,D147,F,3325.0,,F3325,POINT (121308.712926953 486724.258011766),5316.0
493,1,125001,W,687,54,Amsterdam,360,grondeigenaar,zonder beroep,Nederlands Hervormd,weduwnaar,-1,-1,-1,0,2,1,geen familie,473,153,0,1819,vader overleden,vader overleden,kantoorbediende,ambachtsman,geen familie,winkelier,geen familie,slager,geen familie,overigen,geen familie,20,25,125002,ongehuwd,Z-Holl. steden,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,626,6,5,1,4,5,52,4,5,grondeigenaar,-1,22,https://adamlink.nl/geo/district/buurt-w/143,W,"POLYGON((4.901114 52.36579,4.906246 52.366815,4.916692 52.363346,4.916765 52.362358,4.916407 52.362318,4.915966 52.362113,4.915623 52.361855,4.915231 52.361612,4.914593 52.361345,4.914 52.361373,4.913358 52.361506,4.912542 52.361624,4.91205 52.361576,4.911595 52.361393,4.911278 52.36109,4.911071 52.360795,4.910802 52.360612,4.910322 52.360542,4.909717 52.360623,4.909234 52.360772,4.908519 52.360769,4.908027 52.360631,4.907537 52.360342,4.907209 52.359888,4.906424 52.359462,4.904997 52.359182,4.901769 52.364479,4.901114 52.36579))",W687,25318.0,,,,w,Binnen Amstel,,131.0,,w,687.0,,W687,h,4155.0,,h4155,POINT (122088.161487294 486132.287705192),25318.0
494,1,125051,O,370,26,Amsterdam,VERKEERSWEZEN,240,als in bev.register,Rooms Katholiek,gehuwd,25,Rooms Katholiek,Amsterdam,1,2,1,geen familie,0,75,97,1850,vader overleden,vader overleden,240,240,broer/zwager man,werklieden,oom/neef man,ambachtsman,broer/zwager vrouw,ambachtsman,geen familie,23,21,125052,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172,1,4,4,6,2,24,2,2,240,-1,14,https://adamlink.nl/geo/district/buurt-o/140,O,"POLYGON((4.900397 52.372436,4.900979 52.372781,4.90125 52.373394,4.904815 52.371385,4.901948 52.370135,4.901539 52.370337,4.901358 52.370555,4.901212 52.370906,4.900723 52.372217,4.900397 52.372436))",O370,19568.0,,,,o,Nieuwmarkt,,3.0,,o,370.0,,O370,g,3375.0,,g3375,POINT (121892.969194666 487310.852843118),19568.0
495,1,125101,KK,101,41,Amsterdam,251,arts,als in bev.register,Nederlands Hervormd,gehuwd,35,Hersteld Luthers,Amsterdam,2,1,0,-1,0,116,26,1845,zonder,vader overleden,arts,zonder,vader man,winkelier,broer/zwager vrouw,winkelier,broer/zwager vrouw,commissionair,broer/zwager vrouw,32,27,125102,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,1,5,3,5,2,23,2,4,arts,6105,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK101,12604.0,,,,kk,Singel,,400.0,,kk,101.0,,KK101,f,187.0,,f187,POINT (120964.919120554 486909.52838902),12604.0
496,1,125151,CC,461,45,Amsterdam,WARENHANDEL,koopman,als in bev.register,Evangelisch Luthers,gehuwd,27,Nederlands Hervormd,Overijssel steden,3,2,1,geen familie,107,86,18,1841,vader overleden,makelaar,koopman,predikant,oom/neef man,koopman,broer/zwager man,assuradeurs,oom/neef vrouw,koopman,oom/neef vrouw,32,20,125152,ongehuwd,Amsterdam,"2e huw., rest onbeke",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,211,5,4,2,8,6,61,3,4,koopman,41025,28,https://adamlink.nl/geo/district/buurt-cc/125,CC,"POLYGON((4.881141 52.363469,4.886428 52.365963,4.889451 52.364267,4.887952 52.362607,4.887767 52.362674,4.886845 52.36156,4.886772 52.361492,4.886631 52.361399,4.88637 52.361264,4.886167 52.361116,4.885228 52.360338,4.884879 52.360676,4.884723 52.361209,4.884438 52.361467,4.883967 52.361699,4.883473 52.361727,4.882573 52.361716,4.881868 52.361883,4.881719 52.362022,4.881617 52.362259,4.881614 52.362516,4.881593 52.362772,4.88156 52.362984,4.881366 52.363269,4.881141 52.363469))",CC461,16714.0,,,,cc,Prinsengracht,,526.0,,cc,461.0,,CC461,i,2807.0,,i2807,POINT (120891.945597594 486283.974746642),16714.0
497,1,125201,AA,140,49,ov. N-Holland,320,ambtenaar,als in bev.register,Rooms Katholiek,gehuwd,33,Rooms Katholiek,Amsterdam,4,3,0,-1,57,125,61,1843,vader overleden,vader overleden,ambtenaar,winkelier,oom/neef vrouw,koopman,broer/zwager vrouw,koopman,geen familie,ambtenaar,geen familie,39,23,125202,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,4,5,4,9,4,41,3,4,ambtenaar,30000,26,https://adamlink.nl/geo/district/buurt-aa/128,AA,"POLYGON((4.895997 52.363397,4.89626 52.359737,4.896386 52.35945,4.896808 52.359165,4.897377 52.359047,4.897528 52.358791,4.897701 52.357581,4.895814 52.357672,4.89464 52.357901,4.893378 52.358296,4.892399 52.358692,4.891632 52.358862,4.890424 52.358812,4.891657 52.362207,4.891854 52.362174,4.892446 52.363845,4.895997 52.363397))",AA140,18553.0,,,,aa,Weteringschans,,44.0,,aa,140.0,,AA140,i,,,i,POINT (121549.829461518 485824.792194799),18553.0
498,1,125251,Z,645,60,Amsterdam,323,ambtenaar,als in bev.register,Nederlands Hervormd,gehuwd,60,Nederlands Hervormd,Amsterdam,3,1,0,-1,104,71,0,1819,ambtenaar,vader overleden,kantoorbediende,ambtenaar,vader man,zonder,broer/zwager man,koopman,oom/neef vrouw,makelaar,geen familie,25,21,125252,ongehuwd,ov. Gelderland,1823,zonder,boekhouder,kantoorbediende,zonder,vader man,boekhouder,vader vrouw,kantoorbediende,7,stadhuisambtenaar,stadhuisambtenaar,29,29,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,175,5,4,1,6,4,41,2,6,ambtenaar,30000,25,https://adamlink.nl/geo/district/buurt-z/138,Z,"POLYGON((4.895997 52.363397,4.901769 52.364479,4.904997 52.359182,4.899166 52.357829,4.897701 52.357581,4.897528 52.358791,4.897377 52.359047,4.896808 52.359165,4.896386 52.35945,4.89626 52.359737,4.895997 52.363397))",Z645,21421.0,,,,z,Keizersgracht,,820.0,,z,645.0,,Z645,i,1358.0,,i1358,POINT (121876.619576962 486352.11725166),21421.0
499,1,125301,DD,23,65,Amsterdam,360,zonder,geen,Evangelisch Luthers,gehuwd,63,Evangelisch Luthers,Amsterdam,1,1,0,-1,136,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,169,5,3,1,4,5,54,2,6,zonder,-2,29,https://adamlink.nl/geo/district/buurt-dd/111,DD,"POLYGON((4.87681 52.373835,4.883755 52.375412,4.883228 52.374843,4.883129 52.374036,4.876444 52.372346,4.87681 52.373835))",DD23,11952.0,,,,dd,Bloemgracht,,43.0,,dd,23.0,,DD23,e,306.0,,e306,POINT (120569.437732949 487549.995012808),11952.0
500,1,125351,UU,171,60,ov. N-Holland,BOUWBEDRIJVEN,timmerman,als in bev.register,Nederlands Hervormd,gehuwd,55,Nederlands Hervormd,ov. N-Brabant,3,1,0,-1,90,33,17,1825,vader overleden,vader overleden,timmerman,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,stadhuisambtenaar,31,27,125352,ongehuwd,Amsterdam,1843,vader overleden,vader overleden,timmerman,zonder,oom/neef vrouw,ambachtsman,geen familie,fabrikanten,7,commissionair,geen familie,50,47,weduwe,ov. N-Brabant,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,140,4,3,2,6,2,21,2,6,timmerman,95410,45,https://adamlink.nl/geo/district/buurt-uu/102,UU,"POLYGON((4.887958 52.380755,4.883192 52.38353,4.882429 52.384852,4.883322 52.385398,4.883303 52.385979,4.882635 52.386361,4.88247 52.386646,4.882525 52.38684,4.883089 52.387122,4.883768 52.387147,4.884086 52.387338,4.884597 52.387981,4.884654 52.388442,4.886063 52.388275,4.885532 52.385041,4.890182 52.382448,4.888458 52.380482,4.887958 52.380755))",UU171,23717.0,,,,uu,Prinsengracht,,2.0,,uu,171.0,,UU171,d,853.0,,d853,POINT (121115.037198336 488373.385171972),23717.0
501,1,125401,VV,352,39,Amsterdam,TUSSENHANDEL,makelaar,als in bev.register,Nederlands Hervormd,gehuwd,26,Nederlands Hervormd,Amsterdam,1,1,0,-1,67,36,118,1852,makelaar,boekhouder,makelaar,makelaar,vader man,koopman,broer/zwager man,zonder,broer/zwager man,zonder,broer/zwager vrouw,37,24,125402,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,4,3,5,4,6,68,3,3,makelaar,44100,46,https://adamlink.nl/geo/district/buurt-vv/104,VV,"POLYGON((4.885532 52.385041,4.886063 52.388275,4.884654 52.388442,4.884834 52.389119,4.885843 52.389425,4.887964 52.389525,4.88927 52.389749,4.890056 52.390039,4.89023 52.389943,4.890855 52.389832,4.891191 52.389573,4.891546 52.388752,4.891042 52.388538,4.890866 52.38329,4.890182 52.382448,4.885532 52.385041))",VV352,24833.0,,,,vv,Grote Bickerstraat,,65.0,,vv,352.0,,VV352,d,643.0,,d643,POINT (121088.266385265 488725.230231582),24833.0
502,1,125451,KK,220,68,Amsterdam,360,zonder,zonder beroep,Rooms Katholiek,gehuwd,63,Rooms Katholiek,Amsterdam,0,0,0,-1,167,15,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,5,2,1,2,5,54,2,6,zonder,-2,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK220,12726.0,,,,kk,Wolvenstraat,,30.0,,kk,220.0,,KK220,e,3887.0,,e3887,POINT (120819.306785577 487063.606984069),12726.0
503,1,125501,J,554,62,ov. N-Holl. steden,360,zonder,zonder beroep,Rooms Katholiek,ongehuwd,-1,-1,-1,0,2,4,geen familie,92,163,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,255,4,5,1,7,5,54,3,6,zonder,-2,9,https://adamlink.nl/geo/district/buurt-j/133,J,"POLYGON((4.893517 52.372645,4.893544 52.372997,4.893121 52.373267,4.894162 52.373958,4.89446 52.373823,4.897057 52.375528,4.897884 52.375194,4.897994 52.375261,4.89918 52.374824,4.8996 52.374724,4.898759 52.374124,4.897242 52.372943,4.895855 52.371864,4.894013 52.372443,4.894015 52.372543,4.893517 52.372645))",J554,548.0,Warmoesstraat,96.0,,I,Warmoesstraat,,96.0,,I,554.0,,J554,G,304.0,,G304,POINT (121610.120382528 487519.937884097),548.0
504,1,125551,KK,241,39,Amsterdam,BOUWBEDRIJVEN,ambachtsman,als in bev.register,Nederlands Hervormd,gehuwd,44,Hersteld Luthers,Amsterdam,3,1,0,-1,64,90,28,1838,vader overleden,vader overleden,kantoorbediende,kantoorbediende,broer/zwager man,timmerman,broer/zwager vrouw,zonder,broer/zwager vrouw,zonder,geen familie,24,28,125552,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,182,4,4,3,6,2,21,2,3,ambachtsman,99999,35,https://adamlink.nl/geo/district/buurt-kk/115,KK,"POLYGON((4.882941 52.372422,4.888539 52.372223,4.887838 52.368759,4.886767 52.368804,4.882657 52.368947,4.882838 52.371115,4.882941 52.372422))",KK241,12747.0,,,,kk,Heerengracht,,306.0,,kk,241.0,,KK241,e,3944.0,,e3944,POINT (120900.858642069 487033.9464301),12747.0
505,1,125601,L,185,52,Belgie,52,fabrikanten,als in bev.register,Rooms Katholiek,gehuwd,45,Rooms Katholiek,Amsterdam,1,2,1,geen familie,57,81,26,1831,ambachtsman,vader overleden,ambachtsman,zonder,oom/neef vrouw,winkelier,broer/zwager vrouw,winkelier,geen familie,240,geen familie,30,22,125602,ongehuwd,Amsterdam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,164,4,4,3,6,1,11,2,5,fabrikanten,21110,11,https://adamlink.nl/geo/district/buurt-l/119,L,"POLYGON((4.897594 52.380815,4.901754 52.378598,4.898727 52.376796,4.897057 52.375528,4.895646 52.376075,4.895664 52.376129,4.895396 52.376197,4.895006 52.37623,4.894275 52.37626,4.894007 52.376489,4.893952 52.376685,4.892202 52.377058,4.894279 52.378804,4.896846 52.380396,4.897594 52.380815))",L185,,,,,,,,,,,,,,,,,,,
