"lp","straaturi","year"
126638,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126639,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126640,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126641,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126642,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126643,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126644,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126645,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126646,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126647,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126648,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126649,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126650,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126651,"https://adamlink.nl/geo/street/buiten-bantammerstraat/639",1876
126652,"https://adamlink.nl/geo/street/binnenkant/477",1876
126653,"https://adamlink.nl/geo/street/binnenkant/477",1876
126654,"https://adamlink.nl/geo/street/binnenkant/477",1876
126655,"https://adamlink.nl/geo/street/binnenkant/477",1876
126656,"https://adamlink.nl/geo/street/binnenkant/477",1876
126657,"https://adamlink.nl/geo/street/binnenkant/477",1876
126658,"https://adamlink.nl/geo/street/binnenkant/477",1876
126659,"https://adamlink.nl/geo/street/binnenkant/477",1876
126660,"https://adamlink.nl/geo/street/binnenkant/477",1876
126661,"https://adamlink.nl/geo/street/binnenkant/477",1876
126662,"https://adamlink.nl/geo/street/binnenkant/477",1876
126663,"https://adamlink.nl/geo/street/binnenkant/477",1876
126664,"https://adamlink.nl/geo/street/binnenkant/477",1876
126665,"https://adamlink.nl/geo/street/binnenkant/477",1876
126666,"https://adamlink.nl/geo/street/binnenkant/477",1876
126667,"https://adamlink.nl/geo/street/binnenkant/477",1876
126668,"https://adamlink.nl/geo/street/binnenkant/477",1876
126669,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126670,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126671,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126672,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126673,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126674,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126675,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126676,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126677,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126678,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126679,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126680,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126681,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126682,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126683,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126684,"https://adamlink.nl/geo/street/schippersstraat/4009",1876
126685,"https://adamlink.nl/geo/street/binnenkant/477",1876
126686,"https://adamlink.nl/geo/street/binnenkant/477",1876
126687,"https://adamlink.nl/geo/street/binnenkant/477",1876
126688,"https://adamlink.nl/geo/street/binnenkant/477",1876
126689,"https://adamlink.nl/geo/street/binnenkant/477",1876
126690,"https://adamlink.nl/geo/street/binnenkant/477",1876
126691,"https://adamlink.nl/geo/street/binnenkant/477",1876
126692,"https://adamlink.nl/geo/street/binnenkant/477",1876
126693,"https://adamlink.nl/geo/street/binnenkant/477",1876
126694,"https://adamlink.nl/geo/street/binnenkant/477",1876
126695,"https://adamlink.nl/geo/street/binnenkant/477",1876
126696,"https://adamlink.nl/geo/street/binnenkant/477",1876
126697,"https://adamlink.nl/geo/street/binnenkant/477",1876
126698,"https://adamlink.nl/geo/street/binnenkant/477",1876
126699,"https://adamlink.nl/geo/street/binnenkant/477",1876
126700,"https://adamlink.nl/geo/street/binnenkant/477",1876
126701,"https://adamlink.nl/geo/street/binnenkant/477",1876
126702,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126703,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126704,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126705,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126706,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126707,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126708,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126709,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126710,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126711,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126712,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126713,"https://adamlink.nl/geo/street/kalkmarkt/2266",1876
126717,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126719,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126720,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126721,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126722,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126723,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126724,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126725,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126726,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126727,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126728,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126729,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126730,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126731,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126732,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126733,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126734,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126735,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126736,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126737,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126738,"https://adamlink.nl/geo/street/oosterhoofd/7065",1876
126739,"https://adamlink.nl/geo/street/sgravenhekje/4055",1876
126740,"https://adamlink.nl/geo/street/sgravenhekje/4055",1876
126741,"https://adamlink.nl/geo/street/sgravenhekje/4055",1876
126742,"https://adamlink.nl/geo/street/sgravenhekje/4055",1876
126743,"https://adamlink.nl/geo/street/sgravenhekje/4055",1876
126744,"https://adamlink.nl/geo/street/sgravenhekje/4055",1876
126745,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126746,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126747,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126748,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126749,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126750,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126751,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126752,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126753,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126754,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126755,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126757,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126758,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126759,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126760,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126761,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126762,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126763,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126764,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126765,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126766,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126767,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126768,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126769,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126770,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126771,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126772,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126773,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126774,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126775,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126776,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126777,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126778,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126779,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126780,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126781,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126782,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126783,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126784,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126785,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126786,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126787,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126788,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126789,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126790,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126791,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126792,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126793,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126794,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126795,"https://adamlink.nl/geo/street/peperstraat/3515",1876
126796,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126797,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126798,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126799,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126800,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126801,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126802,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126803,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126804,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126805,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126806,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126807,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126808,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126809,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126810,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126811,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126812,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126813,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126814,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126815,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126816,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126817,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126818,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126819,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126820,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126821,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126822,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126823,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126824,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126825,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126826,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126827,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126828,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126829,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126830,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126831,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126832,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126833,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126834,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126835,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126836,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126837,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126838,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126839,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126840,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126841,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126842,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126843,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126844,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126845,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126846,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126847,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126848,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126849,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126850,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126851,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126852,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126853,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126854,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126855,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126856,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126857,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126858,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126859,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126860,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126861,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126862,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126863,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126864,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126865,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126866,"https://adamlink.nl/geo/street/foeliestraat/1349",1876
126867,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126868,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126869,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126870,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126871,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126872,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126873,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126874,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126875,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126876,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126877,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126878,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126879,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126880,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126881,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126882,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126883,"https://adamlink.nl/geo/street/rapenburg/3742",1876
126884,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126885,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126886,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126887,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126888,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126889,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126890,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126891,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126892,"https://adamlink.nl/geo/street/rapenburgerplein/3743",1876
126893,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126894,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126895,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126896,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126897,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126898,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126899,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126900,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126901,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126902,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126903,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126904,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126905,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126906,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126907,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126908,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126909,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126910,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126911,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126912,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126913,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126914,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126915,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126916,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126917,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126918,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126919,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126920,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126921,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126922,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126923,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126924,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126925,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126926,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126927,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126928,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126929,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126930,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126931,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126932,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126933,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126934,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126935,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126936,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126937,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126938,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126939,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126940,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126941,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126942,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126943,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126944,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126945,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126946,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126947,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126948,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126949,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126950,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126951,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126952,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126953,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126954,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126955,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126956,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126957,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126958,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126959,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126960,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126961,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126962,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126963,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126964,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126965,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126966,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126967,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126969,"https://adamlink.nl/geo/street/foeliedwarsstraat/1348",1876
126970,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126971,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126972,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126973,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126974,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126975,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126976,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126977,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126978,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126979,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126980,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126981,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126982,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126983,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126984,"https://adamlink.nl/geo/street/schippersgracht/4008",1876
126985,"https://adamlink.nl/geo/street/kadijksplein/2258",1876
126986,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126987,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126988,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126989,"https://adamlink.nl/geo/street/kadijksplein/2258",1876
126991,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126992,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126994,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126995,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126996,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126998,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
126999,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127000,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127002,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127003,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127004,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127005,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127009,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127011,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127012,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127014,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127015,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127016,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127018,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127019,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127020,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127021,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127022,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127023,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127024,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127025,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127026,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127027,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127028,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127029,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127030,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127031,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127032,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127034,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127035,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127036,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127037,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127038,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127039,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127040,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127041,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127042,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127043,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127044,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127045,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127046,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127047,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127048,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127049,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127050,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127051,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127052,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127053,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127054,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127055,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127056,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127057,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127058,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127059,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127060,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127061,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127062,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127063,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127064,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127065,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127066,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127069,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127070,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127071,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127072,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127073,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127074,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127075,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127076,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
127077,"https://adamlink.nl/geo/street/hoogte-kadijk/1877",1876
