caswgt,volgnr1y,buurty,huisnry,lftmy,gebplmy,bersmy,berpmy,aboeky,relimy,bsmy,lftvy,relivy,gebplvy,nrkindy,nrbodey,nrhgy,relhfdy,grondbly,pbly,patbly,jrhu1y,bervamy,bervavy,bermhuy,bergt1y,relgt1y,bergt2y,relgt2y,bergt3y,relgt3y,bergt4y,relgt4y,hulftmy,hulftvy,volgnr2y,bsvy,gebplv1y,jrhu2y,bervam2y,bervav2y,bermhu2y,bergt12y,relgt12y,bergt22y,relgt22y,bergt32y,relgt32y,bergt42y,relgt42y,hulftm2y,hulftv2y,bsv2y,gebplv2y,jrhu3y,bervam3y,bervav3y,bermhu3y,bergt13y,relgt13y,bergt23y,relgt23y,bergt33y,relgt33y,bergt43y,relgt43y,hulftm3y,hulftv3y,bsv3y,gebplv3y,tot3bly,grblgy,pblgy,patblgy,omvhhy,berpm00y,berpm0y,totbly,lftklasy
1,131601,45,129,36,1,191,610,1,1,1,35,2,1,6,2,0,-1,102,151,220,1840,610,232,610,610,2,610,2,680,3,540,6,23,22,131602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,473,5,5,5,10,6,61,3,3
1,131651,2,184,65,1,33,210,1,1,2,-1,-1,-1,2,1,0,-1,48,58,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,3,4,3,4,2,21,2,6
1,131701,25,427,46,1,238,680,1,1,1,37,1,11,2,2,0,-1,0,99,38,1845,0,0,680,540,5,610,5,680,2,610,7,38,28,131702,1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,1,4,3,6,6,68,2,4
1,131801,26,17,48,1,193,612,1,8,1,33,8,5,8,4,0,-1,0,232,416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131802,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,648,1,5,6,14,6,61,4,4
1,131851,3,215,44,1,193,610,1,8,2,-1,-1,-1,2,4,1,3,276,137,234,1834,610,0,610,610,1,321,3,220,7,610,6,25,24,131852,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,647,6,5,5,8,6,61,4,4
1,131951,33,271,65,1,239,651,1,1,1,54,6,1,7,1,1,3,0,83,58,1816,322,0,321,322,1,680,6,322,7,323,7,28,25,131952,1,1,1827,322,0,650,322,1,650,2,650,2,680,7,39,27,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,1,4,4,11,6,65,2,6
1,132001,8,72,41,1,193,611,1,1,1,25,3,5,8,2,0,-1,77,180,29,1834,220,610,220,220,1,610,4,610,5,611,7,22,22,132002,1,31,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,286,4,5,3,12,6,61,3,4
1,132051,35,364,48,1,41,234,1,6,1,45,6,1,4,3,1,3,106,163,38,1834,0,540,234,540,4,220,2,650,2,540,7,29,26,132052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,307,5,5,3,10,2,23,3,4
1,132101,42,36,62,1,51,210,1,1,1,58,1,1,3,0,0,-1,43,66,4,1819,211,210,210,211,1,210,4,0,0,0,0,27,23,132102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,3,4,2,5,2,21,2,6
1,132151,36,365,72,9,238,680,1,8,2,-1,-1,-1,0,1,1,2,1150,89,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1277,7,4,3,3,6,68,5,7
1,132201,6,237,63,1,32,611,1,6,1,73,4,17,2,0,0,-1,469,27,3,1814,211,0,310,310,7,212,3,211,7,540,2,23,33,132202,1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,499,6,3,2,4,6,61,3,6
1,132251,20,191,42,1,224,120,1,1,1,35,1,1,4,1,0,-1,0,177,63,1839,0,140,120,610,2,610,2,610,2,323,7,28,25,132252,1,1,1847,0,140,120,610,2,610,2,140,2,610,6,36,28,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,240,1,5,4,7,1,12,3,4
1,132301,48,77,67,1,360,510,0,1,1,56,1,1,0,1,0,-1,153,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,186,5,3,1,3,5,51,2,6
1,132351,44,162,30,1,255,232,2,1,1,29,1,4,1,2,0,-1,55,111,18,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,184,4,5,2,5,2,23,2,3
1,132451,33,272,40,4,32,210,1,1,1,39,1,1,4,2,0,-1,53,49,13,1844,210,0,210,240,2,210,7,321,7,260,7,31,29,132452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,115,4,3,2,8,2,21,2,4
1,132501,19,508,69,1,191,610,1,1,2,-1,-1,-1,1,1,0,-1,71,45,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,142,4,3,3,3,6,61,2,6
1,132551,22,453,62,5,360,540,3,10,1,53,10,1,0,3,0,-1,330,157,0,1817,130,0,510,130,1,540,5,610,5,232,7,25,17,132552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,487,6,5,1,5,5,54,3,6
1,132601,2,20,40,28,324,421,1,1,1,36,1,5,2,3,0,-1,0,254,0,1840,0,232,231,421,2,442,2,540,5,540,5,27,22,132602,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,254,1,6,1,7,4,42,3,4
1,132651,3,146,46,1,360,540,3,9,1,34,9,4,5,0,2,2,351,34,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132652,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,385,6,3,1,9,5,54,3,4
1,132701,23,490,34,1,302,410,1,6,1,31,2,1,4,4,0,-1,0,157,175,1844,0,680,650,130,2,130,2,610,2,232,6,24,21,132702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,332,1,5,5,10,4,41,3,3
1,132751,39,400,40,2,162,212,1,6,1,37,1,15,4,6,0,-1,0,28,91,1840,0,0,310,210,2,240,7,210,7,212,7,26,24,132752,1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,1,3,4,12,2,21,2,4
1,132801,21,307,64,1,360,540,3,9,1,55,9,1,0,2,0,-1,135,168,0,1817,610,0,540,610,1,610,5,610,6,0,0,27,19,132802,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,303,5,5,1,4,5,54,3,6
1,132901,15,197,44,1,191,610,1,9,3,-1,-1,-1,0,1,4,2,71,37,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,132902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,4,3,3,6,6,61,2,4
1,132951,42,144,39,1,151,210,1,1,1,33,1,1,5,3,0,-1,38,118,60,1841,210,0,210,212,2,540,7,211,7,220,7,26,21,132952,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,3,5,4,10,2,21,3,3
1,133001,22,422,60,1,360,540,3,10,1,62,10,1,8,2,0,-1,71,225,0,1815,510,451,510,451,4,540,5,232,7,650,7,22,23,133002,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,296,4,5,1,12,5,54,3,6
1,133051,22,712,37,1,15,112,1,10,1,34,10,1,3,4,0,-1,56,166,115,1840,112,540,112,540,3,540,3,610,2,232,7,24,20,133052,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,337,4,5,5,9,1,11,3,3
1,133151,29,61,43,23,51,210,1,1,1,37,1,1,1,1,0,-1,115,81,62,1838,540,540,210,540,4,610,7,340,7,210,7,27,18,133152,1,1,1842,540,540,210,212,7,410,7,211,7,310,7,31,19,1,1,1846,540,455,210,321,7,340,7,210,7,210,7,35,29,1,1,258,5,4,4,4,2,21,3,4
1,133201,13,363,50,1,256,230,1,8,1,39,6,11,9,4,0,-1,0,129,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133202,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,129,1,5,1,15,2,23,2,5
1,133251,4,48,32,1,193,222,1,8,1,31,8,1,5,4,0,-1,0,68,51,1846,0,540,540,220,3,650,7,234,7,210,7,24,23,133252,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,119,1,4,4,11,2,22,2,3
1,133301,25,406,27,1,255,232,3,2,1,24,1,1,0,2,0,-1,0,144,22,1850,421,231,610,232,2,411,2,540,5,610,6,24,21,133302,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,166,1,5,3,4,2,23,2,2
1,133351,43,91,66,4,41,234,1,1,1,47,1,5,8,2,0,-1,135,99,119,1812,233,0,234,233,1,610,3,610,5,680,7,24,21,133352,1,1,1833,0,410,234,410,4,234,3,231,7,680,7,45,26,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,353,5,4,5,12,2,23,3,6
1,133401,20,597,39,1,102,210,0,5,1,38,1,1,8,0,0,-1,124,10,0,1834,210,0,330,210,1,211,5,211,7,211,7,20,19,133402,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134,5,2,1,10,2,21,2,3
1,133451,12,75,47,1,191,610,1,8,1,46,8,1,4,1,0,-1,14,70,29,1828,0,610,220,610,4,210,6,540,6,251,7,31,20,133452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,113,2,4,3,7,6,61,2,4
1,133501,1,458,38,1,195,610,1,7,1,34,1,15,1,2,0,-1,64,88,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133502,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,188,4,4,3,5,6,61,2,3
1,133551,45,231,45,3,32,211,1,6,1,39,1,1,9,0,1,1,229,74,52,1835,211,540,211,211,1,540,4,211,2,210,2,27,21,133552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,355,5,4,4,12,2,21,3,4
1,133601,24,74,54,1,238,680,1,8,1,58,8,1,0,1,1,3,468,192,119,1831,0,0,680,610,7,210,7,680,7,540,7,31,38,133602,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,779,6,5,5,4,6,68,4,5
1,133651,45,227,58,1,81,210,1,7,1,60,1,1,1,1,0,-1,90,35,6,1816,211,689,350,211,1,210,7,210,7,350,7,21,23,133652,1,1,1838,0,0,210,695,2,210,7,212,7,210,7,42,44,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131,4,3,2,4,2,21,2,5
1,133701,13,27,47,1,224,120,1,5,1,51,5,15,4,1,1,3,35,44,58,1828,0,0,321,210,7,240,7,240,7,210,7,22,26,133702,1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,137,3,3,4,8,1,12,2,4
1,133751,4,327,47,1,340,441,1,8,3,-1,-1,-1,0,2,3,3,0,143,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,133752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,143,1,5,1,6,4,44,2,4
1,133801,23,471,63,1,190,610,1,1,1,66,1,1,1,4,0,-1,106,361,503,1813,0,0,321,610,2,650,5,442,7,680,7,22,26,133802,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,970,5,6,6,7,6,61,4,6
1,133851,29,60,40,1,163,111,1,7,1,34,7,1,6,2,0,-1,188,79,61,1838,111,0,111,111,1,210,2,210,2,691,7,25,18,133852,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,328,5,4,4,10,1,11,3,4
1,133901,12,128,61,1,207,240,1,8,2,-1,-1,-1,2,2,0,-1,173,68,58,1815,321,0,321,321,1,420,7,220,7,234,7,23,19,133902,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,299,5,4,4,5,2,24,3,6
1,133951,26,583,60,1,360,540,3,1,1,66,1,19,0,1,0,-1,406,105,0,1830,231,252,231,231,1,680,6,234,7,610,7,36,42,133952,2,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,511,6,5,1,3,5,54,4,6
1,134001,2,33,60,1,21,210,1,1,1,56,1,1,3,2,0,-1,343,195,0,1816,210,212,210,210,1,212,4,210,7,680,7,22,21,134002,1,1,1824,210,610,210,210,1,610,4,680,7,0,0,30,30,1,1,1830,0,410,210,410,4,680,2,442,7,540,5,36,33,1,1,538,6,5,1,7,2,21,4,6
1,134051,21,291,54,5,360,540,0,9,1,47,9,1,0,0,0,-1,71,163,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134052,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,4,5,1,2,5,54,3,5
1,134101,35,459,31,1,230,650,2,2,1,28,2,1,0,1,0,-1,0,69,52,1851,323,120,650,680,6,680,5,120,5,540,2,28,23,134102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,1,4,4,3,6,65,2,3
1,134151,43,292,48,1,162,210,1,6,1,47,1,1,4,3,0,-1,109,79,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,214,5,4,3,9,2,21,3,4
1,134201,34,336,40,5,238,680,1,1,1,25,1,1,2,3,0,-1,24,213,87,1845,0,680,680,650,5,232,6,234,2,210,2,31,24,134202,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,324,3,5,4,7,6,68,3,4
1,134251,20,30,29,25,360,540,3,1,1,25,1,1,1,2,0,-1,0,255,464,1852,0,0,540,411,3,610,3,610,6,120,7,27,23,134252,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,719,1,6,6,5,5,54,4,2
1,134301,17,283,41,22,193,612,1,8,1,39,8,1,7,1,0,-1,0,43,173,1837,689,612,612,612,4,610,2,210,2,0,0,24,23,134302,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,216,1,3,5,10,6,61,3,4
1,134351,12,339,51,15,230,650,1,1,2,-1,-1,-1,5,3,0,-1,58,82,14,1839,0,0,650,110,5,610,7,211,7,120,7,36,20,134352,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,154,4,4,2,9,6,65,2,5
1,134401,35,355,50,10,238,680,1,2,1,44,2,5,0,1,1,3,262,134,58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134402,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,454,6,5,4,4,6,68,3,5
1,134451,25,452,68,16,360,540,3,1,1,40,1,1,0,1,0,-1,48,77,0,1840,0,260,540,650,7,540,7,212,7,650,7,55,26,134452,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,125,3,4,1,3,5,54,2,6
1,134501,36,252,45,1,239,651,1,2,1,53,2,1,2,2,0,-1,56,149,161,1837,210,540,321,210,1,540,4,252,2,442,6,28,37,134502,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,366,4,5,5,6,6,65,3,4
1,134551,23,644,39,1,251,231,1,1,1,31,6,1,0,1,0,-1,0,104,87,1846,540,0,231,540,1,680,5,610,5,220,6,31,23,134552,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,191,1,5,4,3,2,23,2,3
1,134601,23,428,34,12,251,231,1,1,1,31,1,1,2,2,1,2,0,134,87,1849,0,0,231,233,2,550,3,232,5,232,5,30,27,134602,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,1,5,4,7,2,23,3,3
1,134651,23,449,44,16,360,520,3,1,1,36,5,1,1,6,0,-1,478,2036,0,1838,0,0,430,430,2,430,2,120,6,540,6,29,21,134652,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2514,6,7,1,9,5,52,5,4
1,134701,23,79,66,1,167,698,1,1,1,58,1,1,2,1,1,1,0,69,77,1816,0,610,698,610,4,234,5,610,3,610,5,29,18,134702,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,146,1,4,4,6,6,69,2,6
1,134751,11,700,63,1,203,140,1,1,2,-1,-1,-1,6,2,0,-1,214,164,173,1814,540,140,321,540,1,680,3,140,4,321,7,24,18,134752,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,551,5,5,5,9,1,14,4,6
1,134801,4,201,63,9,303,233,1,8,1,63,8,1,2,1,2,3,43,80,237,1821,0,0,321,251,7,0,0,0,0,0,0,31,30,134802,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,360,3,4,5,7,2,23,3,6
1,134851,13,65,84,1,360,540,3,4,2,-1,-1,-1,0,1,1,2,90,40,0,1816,0,0,252,210,7,220,7,540,7,210,7,46,55,134852,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,130,4,3,1,3,5,54,2,8
1,134901,21,295,36,6,190,610,1,1,1,26,1,7,2,1,0,-1,9,147,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134902,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,243,2,5,4,5,6,61,3,3
1,134951,42,77,39,1,251,231,1,8,1,38,8,5,4,2,1,1,0,137,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,134952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,163,1,5,3,9,2,23,2,3
1,135001,26,25,46,4,360,540,3,5,2,-1,-1,-1,2,7,0,-1,204,1052,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135002,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1256,5,7,1,10,5,54,5,4
1,135051,20,34,36,1,193,222,1,8,1,37,8,3,2,5,0,-1,48,81,61,1841,0,0,222,220,5,220,5,220,7,610,7,24,26,135052,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,190,3,4,4,9,2,22,2,3
1,135101,36,179,36,1,190,610,1,5,1,36,1,1,1,1,0,-1,0,274,455,1852,610,0,610,610,1,232,2,410,6,411,6,34,34,135102,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,729,1,6,6,4,6,61,4,3
1,135151,28,469,45,1,163,111,1,1,1,30,1,5,1,2,0,-1,0,141,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,135152,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,1,5,1,5,1,11,2,4
1,135201,28,304,57,1,257,443,1,1,1,35,1,1,2,1,1,3,113,42,17,1818,0,0,443,540,7,540,7,443,7,540,7,22,21,135202,1,1,1835,0,0,443,610,7,410,7,443,7,212,7,39,17,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,172,5,3,2,6,4,44,2,5
